fighter_id,firstname,lastname,nickname,wins,losses,draws,height,weight,reach,stance,dob,strikes_landed_per_min,striking_accuracy,strikes_absorbed_per_min,striking_defense,takedown_avg,takedown_accuracy,takedown_defense,submission_avg
75a6a390fd5dca46,Juliana,Lima,Ju Thai,9,5,0,65.0,115.0,65.0,0.0,1982.0,1.94,44.0,2.11,55.0,1.72,31.0,70.0,0.0
b1f21ce050035d58,Andre,Lima,Mascote,11,0,0,67.0,125.0,67.0,0.0,1999.0,4.06,60.0,2.49,57.0,1.36,75.0,75.0,1.1
9256f591b30c073e,Felipe,Lima,Jungle Boy,14,2,0,66.0,135.0,68.0,0.0,1998.0,2.86,45.0,2.91,64.0,2.18,27.0,85.0,0.7
a4ef92274a45143d,Emiliano,Linares,Golden Bull,8,2,0,68.0,145.0,72.0,0.0,1997.0,1.17,28.0,3.59,26.0,0.0,0.0,33.0,0.0
0e041d43a47d2e4b,Matt,Lindland,The Law,22,9,0,72.0,185.0,74.0,1.0,1970.0,2.62,50.0,1.56,52.0,3.01,48.0,60.0,1.3
c268b2cfebccf652,John,Lineker,Hands of Stone,31,9,0,63.0,135.0,67.0,0.0,1990.0,5.36,40.0,4.27,56.0,0.56,58.0,67.0,0.6
305d73ede05e31ad,Austin,Lingo,Lights Out,9,3,0,70.0,145.0,70.0,0.0,1994.0,3.86,37.0,4.86,57.0,0.43,66.0,75.0,0.0
53c943c873cffe90,Philipe,Lins,Monstro,18,5,0,74.0,205.0,78.0,0.0,1985.0,3.8,49.0,3.59,46.0,1.65,33.0,100.0,0.0
2c5f5749569eef66,Tainara,Lisboa,Thai Panther,7,4,0,67.0,135.0,67.0,0.0,1991.0,2.01,44.0,2.88,45.0,1.67,31.0,53.0,0.3
68c6cd5287b473a7,Dean,Lister,The Boogeyman,13,7,0,73.0,185.0,75.0,0.0,1976.0,1.26,35.0,1.89,61.0,1.58,15.0,50.0,1.1
515890922fe9ce96,Adam,Livingston,Bomb,6,1,0,74.0,155.0,71.0,0.0,2001.0,0.36,33.0,1.08,0.0,0.0,0.0,60.0,0.0
93b2b7caa457cbea,James,Llontop,Goku,14,5,0,72.0,155.0,73.0,0.0,1999.0,5.57,41.0,4.12,57.0,0.0,0.0,54.0,0.0
02f2a9702ba3d167,Artem,Lobov,The Russian Hammer,13,15,1,69.0,145.0,65.0,1.0,1986.0,3.52,41.0,4.82,50.0,0.39,25.0,52.0,0.0
d5bab53a1a603aac,Ryan,Loder,Man of Steel,8,3,0,74.0,185.0,76.0,1.0,1991.0,5.1,69.0,2.46,50.0,1.37,14.0,100.0,1.4
4ab36d70d1b28b58,Christian,Lohsen,Hollywood,4,2,0,74.0,155.0,77.0,1.0,1995.0,5.27,49.0,6.93,44.0,0.0,0.0,0.0,2.0
22e47b53e4ceb27c,David,Loiseau,The Crow,23,11,0,72.0,185.0,76.0,0.0,1979.0,1.59,44.0,3.64,43.0,0.43,42.0,36.0,0.1
6d6b9a6cb063b60d,Michael,Lombardo,The Don,11,2,0,72.0,170.0,72.0,0.0,1990.0,1.47,62.0,2.63,31.0,2.5,21.0,60.0,0.0
1497e735d9f2560a,Ange,Loosa,The Last Ninja,10,5,0,70.0,170.0,74.0,0.0,1993.0,5.46,46.0,6.59,52.0,2.53,39.0,83.0,0.2
0abcf6bc47191219,Bruno,Lopes,Brunao,14,2,0,74.0,205.0,74.0,0.0,1993.0,2.81,43.0,3.38,57.0,2.51,33.0,100.0,0.0
2aa481e98185e261,Arthur,Lopes,Demolidor,6,2,0,74.0,234.0,77.0,1.0,1993.0,9.74,41.0,14.87,45.0,0.0,0.0,0.0,0.0
773f7feacf96153e,Benito,Lopez,Golden Boy,10,2,0,70.0,135.0,73.0,2.0,1994.0,4.39,45.0,5.18,56.0,0.0,0.0,73.0,0.3
42ac4020cba261ad,Caolan,Loughran,The Don,10,2,0,66.0,135.0,68.0,0.0,1996.0,4.73,42.0,5.2,52.0,3.0,34.0,87.0,0.0
a2d23e684b3db732,Lu,Kai,The Last Gladiator,8,5,0,69.0,145.0,69.0,0.0,1994.0,3.76,43.0,5.51,55.0,2.62,50.0,100.0,2.6
1b35af4d1529adf6,Stephanie,Luciano,Rondinha,7,2,1,66.0,115.0,65.0,0.0,1999.0,5.2,42.0,3.04,64.0,1.3,71.0,80.0,0.3
84ac950d4c1722dd,Duane,Ludwig,Bang,21,14,0,70.0,170.0,70.0,0.0,1978.0,4.62,44.0,3.05,57.0,0.43,25.0,59.0,0.1
a1ad35b98a9136e5,Lawrence,Lui,Lok Yin,7,1,0,67.0,135.0,72.0,0.0,1996.0,3.9,43.0,3.03,63.0,4.13,35.0,100.0,0.0
5b1effb0db45273a,Paula,Luna,La Prodigia,5,3,0,62.0,125.0,62.0,0.0,1999.0,0.65,50.0,6.2,17.0,0.0,0.0,0.0,0.0
faf317c665546a36,Santiago,Luna,BorderBoy,7,0,0,69.0,135.0,74.0,0.0,2004.0,5.36,37.0,4.29,50.0,0.0,0.0,100.0,0.0
ce632027bf2a871b,Dalcha,Lungiambula,Champion,11,6,0,68.0,185.0,76.0,0.0,1987.0,3.07,45.0,3.93,52.0,2.14,45.0,77.0,0.0
6d4b63c767106d3a,Vicente,Luque,The Silent Assassin,23,12,1,71.0,170.0,75.0,0.0,1991.0,4.83,51.0,5.3,51.0,0.9,48.0,60.0,0.7
622f015c81a9b13a,Travis,Lutter,The Serial Killer,10,6,0,71.0,185.0,75.0,0.0,1973.0,0.41,32.0,2.42,42.0,1.95,24.0,30.0,0.7
12630a4aa0894da8,Joilton,Lutterbach,Peregrino,38,9,0,73.0,185.0,75.0,0.0,1992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7832f2f62f04178f,Tucker,Lutz,Top Gun,12,4,0,68.0,145.0,72.0,0.0,1994.0,3.74,46.0,3.25,44.0,1.99,44.0,69.0,0.2
91acd6910b802a9e,Chris,Lytle,Lights Out,31,18,5,71.0,170.0,68.0,0.0,1974.0,3.76,45.0,3.03,58.0,0.7,55.0,55.0,2.4
98a6b2361045898f,Dong Hyun,Ma,Maestro,16,11,3,71.0,155.0,70.0,0.0,1988.0,2.84,41.0,4.1,54.0,1.27,53.0,33.0,0.0
ed74afc8b5b47a61,William,Macario,Patolino,9,3,0,71.0,170.0,75.0,0.0,1991.0,4.92,54.0,3.96,65.0,1.85,45.0,78.0,0.0
2be6596a9db33bf5,Jason,MacDonald,The Athlete,25,16,0,75.0,185.0,80.0,0.0,1975.0,1.55,52.0,2.7,46.0,1.43,16.0,35.0,2.0
f3388d2cf7ab3f64,Rob,MacDonald,Maximus,5,4,0,75.0,205.0,78.0,0.0,1978.0,1.8,50.0,2.04,46.0,7.19,80.0,80.0,5.4
cbd5d3cdd862e90e,Rory,MacDonald,Red King,19,4,0,72.0,170.0,76.0,0.0,1989.0,3.75,42.0,2.8,62.0,1.77,47.0,88.0,0.4
35e1f9984ed64206,Ryan,MacDonald,Main Event,10,2,0,71.0,135.0,71.0,2.0,1993.0,2.28,29.0,6.49,45.0,0.0,0.0,0.0,0.0
a1a91dbf41a029c4,Valesca,Machado,Tina Black,8,3,0,64.0,115.0,63.0,0.0,1996.0,2.4,32.0,2.87,64.0,0.0,0.0,76.0,0.0
89839250eb25c9c1,Caio,Machado,Bigfoot,8,4,1,76.0,250.0,78.0,1.0,1994.0,5.82,53.0,2.87,63.0,0.0,0.0,82.0,0.0
442c9011034ae1fd,Ian,Machado Garry,The Future,17,1,0,75.0,170.0,74.0,0.0,1997.0,4.78,54.0,2.86,52.0,0.92,31.0,80.0,0.4
f7a7f7118d4b01b6,Lyoto,Machida,The Dragon,24,8,0,73.0,185.0,74.0,1.0,1978.0,2.59,53.0,1.57,61.0,1.21,65.0,75.0,0.4
e88b83dea18f5d31,Pauline,Macias,PITA,4,1,0,64.0,115.0,64.0,1.0,1988.0,0.8,29.0,4.6,42.0,2.0,18.0,0.0,0.0
e25bcbcdaf6537a1,Reza,Madadi,Mad Dog,14,6,0,71.0,155.0,73.0,0.0,1978.0,2.51,46.0,3.31,66.0,3.17,33.0,89.0,0.5
68c7ad953455c73f,Don,Madge,Magic Man,9,3,1,72.0,155.0,72.0,1.0,1990.0,2.08,52.0,0.74,67.0,2.22,25.0,80.0,0.7
cc63a5f0089d8ba9,Victor,Madrigal,Periquito,15,5,0,67.0,135.0,71.0,0.0,1990.0,2.31,38.0,9.56,50.0,0.0,0.0,0.0,0.0
da0995f19b749cfa,Mark,Madsen,The Olympian,12,2,0,68.0,155.0,72.0,0.0,1984.0,3.56,49.0,3.97,52.0,2.86,66.0,62.0,0.0
8bbc0cfc01bc1ba1,Leonardo,Mafra,Macarrao,13,4,0,70.0,155.0,70.0,0.0,1989.0,4.55,48.0,4.38,43.0,2.12,83.0,69.0,0.4
88a9bc81271ccd89,Vinny,Magalhaes,Pezao,14,9,0,75.0,205.0,75.0,0.0,1984.0,2.14,24.0,3.97,68.0,1.55,44.0,66.0,0.8
0c5c66ddd1886b83,Caio,Magalhaes,Hellboy,10,3,0,73.0,185.0,73.0,0.0,1987.0,2.27,40.0,2.78,56.0,1.05,15.0,58.0,1.6
bd878a638e0e3be3,Angela,Magana,Your Majesty,11,9,0,61.0,115.0,65.0,0.0,1983.0,1.53,28.0,4.92,42.0,0.4,25.0,28.0,0.4
84b3e7d38f2d2ec5,Neil,Magny,The Haitian Sensation,31,14,0,75.0,170.0,80.0,0.0,1987.0,3.41,46.0,2.44,51.0,2.18,39.0,55.0,0.3
7ea1f74cef32f906,Rashid,Magomedov,Highlander,20,2,0,69.0,155.0,70.0,0.0,1984.0,4.4,49.0,3.05,54.0,0.67,57.0,89.0,0.2
369e1ce458ef50a6,Ruslan,Magomedov,Leopard,14,1,0,75.0,242.0,78.0,0.0,1986.0,4.02,47.0,1.47,66.0,0.33,100.0,88.0,0.0
06734ca9d88dec3a,Shara,Magomedov,Bullet,16,1,0,74.0,185.0,73.0,0.0,1994.0,5.93,62.0,3.85,43.0,0.0,0.0,71.0,0.0
d436f5d55156a521,Murtazali,Magomedov,The Highlight,10,0,0,69.0,145.0,70.0,0.0,1999.0,5.57,40.0,1.86,84.0,0.0,0.0,0.0,0.0
1a7745388839e52b,John,Maguire,The One,24,9,0,69.0,155.0,69.0,1.0,1983.0,1.41,41.0,2.44,65.0,2.8,46.0,77.0,1.1
03b1b79b34eaf217,Nayara,Maia,Capita,7,1,1,65.0,125.0,66.0,0.0,1990.0,0.6,36.0,3.33,43.0,1.0,33.0,0.0,1.0
938ad489fb7a1f31,Levan,Makashvili,The Hornet,15,2,1,68.0,145.0,68.0,0.0,1989.0,2.87,54.0,2.07,61.0,3.67,42.0,85.0,0.0
c21a036b4e012f1c,John,Makdessi,The Bull,18,9,0,68.0,155.0,68.0,0.0,1985.0,5.52,49.0,4.15,68.0,0.0,0.0,86.0,0.0
57ab4d7c0bc09a30,Zach,Makovsky,Fun Size,20,8,0,64.0,125.0,64.0,1.0,1983.0,1.94,43.0,2.24,62.0,3.71,30.0,56.0,0.3
7f1bf0c255ec8756,Azat,Maksum,Qazaq,15,3,0,67.0,125.0,70.0,1.0,1995.0,2.75,27.0,4.25,52.0,3.5,31.0,85.0,0.2
1fb80f46d3c105d9,Fabio,Maldonado,Caipira de Aco,23,11,0,73.0,205.0,75.0,0.0,1980.0,5.29,58.0,4.31,53.0,0.44,57.0,61.0,0.6
d4270315cbcf2569,Jacob,Malkoun,Mamba,8,3,0,69.0,185.0,73.0,0.0,1995.0,3.86,56.0,2.48,52.0,6.62,42.0,20.0,0.4
dd6103dd7127db1d,Mike,Malott,Proper,13,2,1,73.0,170.0,73.0,0.0,1991.0,3.93,48.0,3.06,56.0,1.88,50.0,14.0,0.8
6e9f40c706f91f32,Nate,Maness,Mayhem,16,3,0,70.0,125.0,72.0,0.0,1991.0,3.14,50.0,3.88,42.0,0.68,75.0,80.0,0.7
b6203e0492a9336c,Marnic,Mann,The Sawed-Off Savage,6,3,0,60.0,115.0,64.0,1.0,1993.0,1.47,41.0,5.08,31.0,1.9,33.0,25.0,0.4
e192ebb85b68fa9e,Dylan,Mantello,The Quiet Man,8,4,0,73.0,155.0,73.0,0.0,1992.0,4.69,62.0,4.76,55.0,0.0,0.0,76.0,0.0
1e1dbd1cc5a7469e,Jimi,Manuwa,Poster Boy,17,6,0,73.0,205.0,79.0,0.0,1980.0,3.43,54.0,3.97,49.0,0.53,18.0,70.0,0.4
530af2900b5a1693,Dom,Mar Fan,Street Buddha,8,2,0,71.0,155.0,75.0,0.0,2000.0,2.27,54.0,1.47,34.0,2.5,62.0,20.0,0.5
850266b3dc4e506e,Daniel,Marcos,Soncora,18,1,0,67.0,135.0,69.0,0.0,1993.0,4.9,53.0,3.79,61.0,1.35,52.0,85.0,0.1
72e5e5a6edfa8223,Marcos,Mariano,Dhalsim,6,6,0,73.0,155.0,76.0,2.0,1986.0,0.25,27.0,2.11,43.0,0.0,0.0,28.0,0.0
e0c6edcb5b5d0b90,Chepe,Mariscal,Machine Gun,18,7,0,67.0,145.0,69.0,0.0,1992.0,4.14,55.0,2.66,52.0,2.34,39.0,59.0,0.2
4a57ebb14315b251,Randa,Markos,Quiet Storm,11,12,1,64.0,115.0,63.0,0.0,1985.0,2.97,43.0,3.1,58.0,1.12,28.0,52.0,0.2
d7fe8c6b7d2872e5,Brendon,Marotte,The Kid,8,3,0,69.0,145.0,70.0,0.0,1996.0,0.41,50.0,5.7,28.0,0.0,0.0,0.0,0.0
a8e6a69796280f17,Nate,Marquardt,The Great,35,19,2,72.0,185.0,74.0,0.0,1979.0,2.71,49.0,2.32,55.0,1.87,51.0,70.0,0.8
d0e1b42d41dab603,Julian,Marquez,The Cuban Missile Crisis,9,6,0,74.0,185.0,72.0,0.0,1990.0,5.06,45.0,5.35,50.0,0.0,0.0,54.0,2.6
aa03a3ca00ac6827,Carmelo,Marrero,The Fury,16,6,0,72.0,205.0,73.0,0.0,1981.0,0.84,34.0,2.04,54.0,3.21,36.0,36.0,0.9
a08d909a5be6f410,Eliot,Marshall,Fire,10,4,0,74.0,205.0,77.0,0.0,1980.0,1.93,27.0,2.39,67.0,0.47,33.0,79.0,0.9
5d495dec23d7c68e,Francis,Marshall,Fire,8,3,0,69.0,145.0,72.0,0.0,1999.0,3.46,33.0,4.1,54.0,2.75,44.0,66.0,0.4
045f25b3a4c08e81,Jack,Marshman,The Hammer,23,10,0,72.0,185.0,73.0,0.0,1989.0,2.74,25.0,4.19,56.0,0.0,0.0,20.0,0.0
8a9c6c4301f6d088,Danny,Martinez,The Gremlin,21,8,0,66.0,125.0,67.0,0.0,1985.0,2.73,28.0,3.77,63.0,3.0,45.0,36.0,0.0
76729a829623e266,Henry,Martinez,Sicario,9,4,0,67.0,155.0,69.0,1.0,1983.0,2.79,25.0,4.01,60.0,0.0,0.0,80.0,0.0
f2477cf43c4975cc,Jonathan,Martinez,Dragon,19,6,0,68.0,135.0,70.0,1.0,1994.0,4.44,49.0,4.09,56.0,0.38,35.0,68.0,0.1
c0386644627a7ee5,Mana,Martinez,ManaBoi,10,4,0,70.0,135.0,70.0,0.0,1996.0,4.33,48.0,4.94,50.0,0.72,42.0,25.0,0.5
3e708ce33b6b18e6,Victor,Martinez,The Brick,13,6,0,68.0,155.0,70.0,0.0,1991.0,7.94,51.0,7.66,53.0,0.7,33.0,80.0,0.0
3f4c3bc822bea45d,Melissa,Martinez,Super Mely,8,2,0,62.0,115.0,66.0,1.0,1997.0,3.78,47.0,5.21,53.0,0.35,50.0,50.0,0.0
f77afa72da84c9a8,Julieta,Martinez,The Ninja Ferret,8,0,0,61.0,115.0,62.0,0.0,2004.0,2.53,44.0,3.6,41.0,5.0,45.0,100.0,0.0
9a97acbfd5a08bfa,David,Martinez,Doctor,13,1,0,65.0,135.0,67.0,0.0,1998.0,4.85,47.0,2.95,68.0,0.0,0.0,100.0,0.0
7413b80dbb0f8f9f,Lucas,Martins,Mineiro,19,3,0,72.0,145.0,72.0,1.0,1988.0,2.87,35.0,4.14,60.0,0.0,0.0,76.0,0.5
aa1a873d05acc7eb,Kazuma,Maruyama,Gluttony,11,7,0,71.0,155.0,72.0,0.0,1992.0,3.83,41.0,2.23,53.0,4.79,33.0,100.0,0.0
6dedfe07640a9acc,Islem,Masraf,Lightning,3,1,0,72.0,205.0,74.0,1.0,1996.0,0.68,20.0,3.88,15.0,0.0,0.0,100.0,0.0
5b2d7906aa894274,Mike,Massenzio,The Master of Disaster,13,9,0,74.0,185.0,73.0,1.0,1982.0,2.08,45.0,3.59,54.0,2.74,24.0,50.0,1.4
ca743f96dd2063d5,Tiffany,Masters,Rainbow Renegade,2,1,0,63.0,115.0,65.0,0.0,1994.0,3.53,62.0,2.58,50.0,3.06,60.0,0.0,0.0
47b9e0e7703a4868,Jorge,Masvidal,Gamebred,35,17,0,71.0,170.0,74.0,0.0,1984.0,4.05,47.0,3.05,64.0,1.38,59.0,72.0,0.3
eec3fe66a8b11a26,Al,Matavao,Sweetness,8,3,0,68.0,205.0,67.0,0.0,1994.0,7.84,46.0,6.7,58.0,0.0,0.0,0.0,0.0
a845f0735bc67405,Jake,Matthews,The Celtic Kid,22,8,0,71.0,170.0,73.0,0.0,1994.0,3.34,43.0,2.62,60.0,1.44,41.0,64.0,0.8
36e78278a77006d4,Connor,Matthews,The Controller,7,4,0,68.0,145.0,71.0,2.0,1992.0,4.82,43.0,6.06,55.0,3.24,55.0,46.0,0.7
ccdd90bd1fc7dab6,Vladimir,Matyushenko,The Janitor,27,8,0,72.0,205.0,74.0,0.0,1971.0,1.9,44.0,1.62,59.0,3.25,46.0,70.0,0.1
f29a6350c69f4a33,Miranda,Maverick,Fear The,17,6,0,63.0,125.0,65.0,1.0,1997.0,3.22,44.0,2.25,61.0,2.16,40.0,45.0,0.4
1a9480fc288e55d7,Don'Tale,Mayes,Lord Kong,11,9,0,78.0,260.0,81.0,0.0,1992.0,3.22,43.0,3.61,46.0,0.59,38.0,46.0,0.0
016a8d958883167c,Gina,Mazany,Danger,7,6,0,66.0,125.0,68.0,1.0,1988.0,3.73,50.0,3.52,50.0,4.34,52.0,33.0,0.2
70d2329a92864fdb,Sabina,Mazo,Colombian Queen,9,4,0,67.0,125.0,70.0,0.0,1997.0,6.1,43.0,4.35,57.0,0.65,80.0,59.0,0.2
701e057d63c124d9,Ian,McCall,Uncle Creepy,13,5,1,65.0,125.0,64.0,0.0,1984.0,3.59,39.0,3.25,67.0,2.08,30.0,88.0,0.0
51018a31ddf31eb2,Molly,McCann,Meatball,14,8,0,64.0,115.0,62.0,0.0,1990.0,5.28,49.0,4.65,62.0,1.78,36.0,38.0,0.5
da97d6c97d09c030,Charles,McCarthy,Chainsaw,10,5,0,70.0,185.0,71.0,0.0,1980.0,0.18,12.0,4.03,56.0,2.67,60.0,0.0,2.7
2a9f9db24cd032ba,Danni,McCormack,Mac,9,2,0,64.0,125.0,62.0,1.0,1990.0,6.93,51.0,4.53,60.0,6.0,42.0,50.0,2.0
baed16f18348908e,Kris,McCray,Savage,8,5,0,72.0,170.0,76.0,0.0,1981.0,2.69,45.0,2.57,54.0,2.88,55.0,38.0,0.0
eff47295daf721a6,Tamdan,McCrory,The Barncat,14,5,0,76.0,185.0,76.0,2.0,1986.0,2.07,49.0,1.6,46.0,2.28,50.0,33.0,2.5
11e3fd7546359fc5,Rob,McCullough,Razor,19,8,0,69.0,155.0,69.0,0.0,1977.0,2.47,36.0,2.84,59.0,0.46,100.0,68.0,0.0
75f871836d41f90f,Justin,McCully,The Insane One,11,5,2,73.0,225.0,73.0,0.0,1976.0,1.58,37.0,2.02,46.0,1.28,44.0,43.0,0.0
5cafbc97dba2e797,Robert,McDaniel,Bubba,28,10,0,75.0,185.0,75.0,1.0,1983.0,1.64,44.0,1.98,56.0,0.93,50.0,50.0,1.4
d0314416a7f26527,Michael,McDonald,Mayday,17,4,0,69.0,135.0,70.0,0.0,1991.0,2.69,42.0,2.76,57.0,1.09,66.0,52.0,1.4
1fd4fbdcc67de844,Drew,McFedries,The Massacre,12,7,0,72.0,185.0,72.0,1.0,1978.0,5.13,51.0,4.56,52.0,1.42,100.0,56.0,0.7
523fa774700d7d3f,Court,McGee,The Crusher,23,14,0,71.0,170.0,75.0,0.0,1984.0,4.5,36.0,3.65,60.0,1.78,24.0,70.0,0.5
c0ac37a4a1133da9,Marcus,McGhee,The Maniac,10,2,0,68.0,135.0,69.0,0.0,1990.0,5.5,45.0,3.64,57.0,0.31,14.0,90.0,0.3
f4c49976c75c5ab2,Conor,McGregor,The Notorious,22,6,0,69.0,155.0,74.0,1.0,1988.0,5.32,49.0,4.66,54.0,0.67,55.0,66.0,0.1
f748267c4ab6c127,Rhys,McKee,Skeletor,14,7,1,74.0,170.0,78.0,0.0,1995.0,4.71,40.0,7.15,47.0,0.0,0.0,47.0,0.0
3351aa64aa83c4d9,Cory,McKenna,Poppins,8,4,0,63.0,115.0,58.0,0.0,1999.0,2.94,38.0,3.68,46.0,2.0,47.0,75.0,0.4
809bd1a871491508,Terrance,McKinney,T. Wrecks,17,7,0,70.0,155.0,73.0,2.0,1994.0,5.78,56.0,2.58,47.0,3.59,40.0,77.0,2.2
f215cfbd4ba3c270,Garreth,McLellan,Soldier Boy,13,6,0,73.0,185.0,72.0,1.0,1982.0,3.56,54.0,2.94,45.0,1.15,22.0,34.0,0.9
6b0a6def604de298,Tommy,McMillen,Gun,9,0,0,72.0,145.0,74.0,0.0,1997.0,7.53,51.0,5.67,55.0,0.0,0.0,83.0,0.0
cac08b8685387ca5,James,McSweeney,The Hammer,15,15,0,76.0,230.0,77.0,2.0,1980.0,3.94,55.0,4.33,42.0,0.52,33.0,100.0,1.1
3eeec2f53cebdf12,Jackson,McVey,The Moose,6,2,0,76.0,185.0,77.0,1.0,1999.0,5.87,68.0,3.82,23.0,0.0,0.0,0.0,0.0
4b47e71384a9522f,Tim,Means,The Dirty Bird,33,17,1,74.0,170.0,75.0,0.0,1984.0,5.04,49.0,3.65,60.0,1.14,40.0,64.0,0.2
681399317dbf4701,Uros,Medic,The Doctor,12,3,0,73.0,170.0,71.0,1.0,1993.0,5.53,60.0,3.46,56.0,0.35,50.0,55.0,0.0
103b06d8707895a9,Emil,Meek,Valhalla,9,5,1,71.0,170.0,74.0,2.0,1988.0,2.52,39.0,2.53,38.0,0.25,33.0,47.0,1.0
6ac9bc2953c47345,Gerald,Meerschaert,GM3,37,21,0,73.0,185.0,77.0,1.0,1987.0,3.01,45.0,3.52,53.0,1.82,30.0,42.0,1.4
2aa49b3766a59bcd,Jordan,Mein,Young Gun,31,12,0,72.0,170.0,73.0,0.0,1989.0,3.35,44.0,2.55,69.0,1.56,58.0,66.0,0.2
aa5b4eff51bdc7d1,Gilbert,Melendez,El Nino,22,8,0,69.0,145.0,73.0,0.0,1982.0,3.44,33.0,2.53,63.0,1.64,41.0,71.0,0.2
3795fca327cbcf23,Antonio,Mendes,Samurai,18,13,0,75.0,205.0,77.0,1.0,1981.0,1.34,47.0,6.85,22.0,2.51,50.0,100.0,0.0
b5b684eac99ae0a3,Chad,Mendes,Money,18,5,0,66.0,145.0,66.0,0.0,1985.0,2.78,49.0,2.35,67.0,4.13,55.0,100.0,0.3
3d5b1ce6097dbb49,Augusto,Mendes,Tanquinho,6,2,0,66.0,135.0,65.0,0.0,1983.0,2.42,34.0,3.91,56.0,1.75,33.0,80.0,0.0
48812daf291a4e23,Mateus,Mendonca,Bocao,10,3,0,66.0,125.0,71.0,0.0,1999.0,1.66,40.0,4.14,30.0,2.54,27.0,55.0,0.4
a495f599e787614f,Alonzo,Menifield,Atomic,17,6,1,72.0,205.0,76.0,0.0,1987.0,3.77,53.0,3.81,50.0,0.5,31.0,78.0,0.2
5755960ebd0b16f6,Ivan,Menjivar,The Pride of El Salvador,25,12,0,66.0,145.0,64.0,0.0,1982.0,2.78,37.0,2.76,65.0,0.56,28.0,38.0,1.0
f782f953bfe7b5f2,Jonathan,Micallef,The Captain,8,1,0,72.0,170.0,77.0,1.0,1999.0,4.77,43.0,4.0,58.0,0.83,50.0,50.0,0.8
79325a3c1a5c3bf4,Andreas,Michailidis,The Spartan,13,6,0,72.0,170.0,76.0,0.0,1988.0,2.9,51.0,3.57,44.0,1.12,27.0,50.0,0.0
f1928a52590c5532,Curtis,Millender,Curtious,17,5,0,74.0,170.0,76.0,0.0,1987.0,3.86,46.0,2.95,61.0,0.43,100.0,57.0,0.0
d1941565abf50b16,Jim,Miller,A-10,38,19,0,68.0,155.0,71.0,1.0,1983.0,2.92,42.0,3.44,56.0,1.5,45.0,48.0,1.7
282fa667ff9c51ed,Cole,Miller,Magrinho,21,11,0,73.0,145.0,73.0,0.0,1984.0,3.0,33.0,3.88,59.0,0.6,36.0,38.0,1.8
39019970ac8543e9,Mo,Miller,Moshow,6,0,0,68.0,135.0,72.0,0.0,1992.0,1.87,45.0,1.33,60.0,4.0,80.0,0.0,0.0
aa0c573da7119292,Juliana,Miller,Killer,5,3,0,67.0,125.0,66.0,0.0,1996.0,2.73,44.0,3.78,36.0,2.2,38.0,44.0,1.3
0859524157a19045,Ty,Miller,Thriller,6,0,0,74.0,170.0,77.0,0.0,2000.0,5.6,34.0,3.8,70.0,0.0,0.0,50.0,0.0
2b6a37a97541a4fd,Trent,Miller,The Terminator,8,3,0,69.0,185.0,72.0,0.0,1995.0,2.11,20.0,11.23,48.0,0.0,0.0,0.0,0.0
6cadfd8f1d9e7685,Che,Mills,Beautiful,16,10,0,73.0,170.0,76.0,0.0,1982.0,2.08,52.0,2.87,43.0,1.18,66.0,58.0,0.0
72ffecf712673af1,Adam,Milstead,The Prototype,8,4,0,75.0,205.0,76.0,0.0,1987.0,3.85,46.0,4.79,43.0,0.0,0.0,64.0,0.0
4b1d46a1b5c0fd11,Alberto,Mina,Soldier of God,13,1,0,72.0,170.0,77.0,0.0,1982.0,3.23,38.0,3.7,47.0,1.85,20.0,50.0,0.0
40d8b74488743800,Carlton,Minus,Clutch,10,3,0,70.0,170.0,75.0,0.0,1993.0,3.5,40.0,4.97,50.0,0.0,0.0,58.0,0.0
4bcb6eb12b4ad4aa,Vitor,Miranda,Lex Luthor,12,5,0,73.0,185.0,77.0,0.0,1979.0,2.98,45.0,2.95,58.0,0.95,55.0,50.0,0.2
b909a9a9688b5284,Gabriel,Miranda,Fly,17,8,0,71.0,145.0,71.0,0.0,1990.0,3.23,43.0,6.01,37.0,4.75,38.0,0.0,1.9
8f3df4c579cfbb69,David,Mitchell,Daudi,22,7,0,72.0,170.0,75.0,0.0,1979.0,1.74,32.0,2.06,55.0,0.66,50.0,29.0,2.0
d9c6f19f958643e9,Bryce,Mitchell,Thug Nasty,18,4,0,,,,,,,,,,,,,
2cfba6c837c03ed0,Patchy,Mix,No Love,20,3,0,71.0,135.0,70.0,1.0,1993.0,5.3,43.0,7.3,43.0,2.5,62.0,0.0,0.0
4498b382c65a7faa,Roxanne,Modafferi,The Happy Warrior,25,21,0,67.0,125.0,69.0,0.0,1982.0,3.35,30.0,5.7,51.0,1.35,23.0,30.0,0.1
d76ad9a08c4408ff,Bobby,Moffett,The Wolfman,13,5,0,70.0,145.0,73.0,0.0,1990.0,3.41,39.0,3.15,61.0,2.74,66.0,66.0,1.4
75353550928a7921,Muhammad,Mokaev,The Punisher,13,0,0,67.0,125.0,70.0,0.0,2000.0,1.61,45.0,1.35,57.0,5.29,41.0,25.0,0.8
e9bc5748e6a76bb6,Ashkan,Mokhtarian,The Assassin,13,3,0,66.0,125.0,67.0,1.0,1985.0,1.95,43.0,3.66,43.0,0.54,16.0,33.0,0.0
008ea710276c9606,Jeff,Molina,El Jefe,11,2,0,66.0,125.0,69.0,0.0,1997.0,7.25,48.0,5.04,55.0,0.0,0.0,66.0,0.0
